0	4.5	0.125	0.5	['F#3']	[]	[0]	[6]
10	133/100	0.0625	0.3333333333333333	['A2', 'A3', 'C#4', 'E4', 'G4']	['P8', 'M10', 'P12', 'm14', 'M3', 'P5', 'm7', 'm3', 'd5']	[0, 2, 5, 8]	[1, 4, 7, 9]
10	167/100	0.0625	0.3333333333333333	['A2', 'A3', 'C#4', 'E4', 'G4']	['P8', 'M10', 'P12', 'm14', 'M3', 'P5', 'm7', 'm3', 'd5']	[0, 2, 5, 8]	[1, 4, 7, 9]
10	2.0	0.25	0.3333333333333333	['A2', 'A3', 'C#4', 'E4', 'F#4']	['P8', 'M10', 'P12', 'M13', 'M3', 'P5', 'M6', 'm3', 'P4', 'M2']	[0, 3, 5, 8]	[1, 4, 6, 9]
10	233/100	0.0625	0.16666666666666666	['A2', 'A3', 'C#4', 'E4', 'F#4']	['P8', 'M10', 'P12', 'M13', 'M3', 'P5', 'M6', 'm3', 'P4', 'M2']	[0, 3, 5, 8]	[1, 4, 6, 9]
10	2.5	0.125	0.16666666666666666	['A2', 'A3', 'C#4', 'E4']	['P8', 'M10', 'P12', 'M3', 'P5', 'm3']	[0, 3, 7]	[9, 1, 4]
10	267/100	0.0625	0.3333333333333333	['A2', 'A3', 'C#4', 'E4']	['P8', 'M10', 'P12', 'M3', 'P5', 'm3']	[0, 3, 7]	[9, 1, 4]
10	3.0	0.5	0.3333333333333333	['G2', 'A3', 'C#4', 'E4', 'A4']	['M9', 'A11', 'M13', 'M16', 'M3', 'P5', 'P8', 'm3', 'm6', 'P4']	[0, 2, 5, 8]	[1, 4, 7, 9]
10	333/100	0.0625	0.16666666666666666	['G2', 'A3', 'C#4', 'E4', 'A4']	['M9', 'A11', 'M13', 'M16', 'M3', 'P5', 'P8', 'm3', 'm6', 'P4']	[0, 2, 5, 8]	[1, 4, 7, 9]
10	3.5	0.125	0.16666666666666666	['G2', 'A3', 'C#4', 'E4', 'A4']	['M9', 'A11', 'M13', 'M16', 'M3', 'P5', 'P8', 'm3', 'm6', 'P4']	[0, 2, 5, 8]	[1, 4, 7, 9]
10	367/100	0.0625	0.3333333333333333	['G2', 'A3', 'C#4', 'E4', 'A4']	['M9', 'A11', 'M13', 'M16', 'M3', 'P5', 'P8', 'm3', 'm6', 'P4']	[0, 2, 5, 8]	[1, 4, 7, 9]
10	4.0	0.25	0.3333333333333333	['F#2', 'A3', 'C#4', 'E4']	['m10', 'P12', 'm14', 'M3', 'P5', 'm3']	[0, 3, 5, 8]	[1, 4, 6, 9]
10	433/100	0.0625	0.16666666666666666	['F#2', 'A3', 'C#4', 'E4']	['m10', 'P12', 'm14', 'M3', 'P5', 'm3']	[0, 3, 5, 8]	[1, 4, 6, 9]
10	4.5	0.125	0.16666666666666666	['E2', 'A3', 'C#4', 'E4']	['P11', 'M13', 'P15', 'M3', 'P5', 'm3']	[0, 3, 7]	[9, 1, 4]
10	467/100	0.0625	0.3333333333333333	['E2', 'A3', 'C#4', 'E4']	['P11', 'M13', 'P15', 'M3', 'P5', 'm3']	[0, 3, 7]	[9, 1, 4]
11	1.0	1.0	0.3333333333333333	['F#2', 'A3', 'B3', 'D#4', 'A4']	['m10', 'P11', 'M13', 'm17', 'M2', 'A4', 'P8', 'M3', 'm7', 'd5']	[0, 2, 5, 8]	[3, 6, 9, 11]
11	133/100	0.0625	0.16666666666666666	['F#2', 'A3', 'B3', 'D#4', 'A4']	['m10', 'P11', 'M13', 'm17', 'M2', 'A4', 'P8', 'M3', 'm7', 'd5']	[0, 2, 5, 8]	[3, 6, 9, 11]
11	1.5	0.125	0.16666666666666666	['F#2', 'A3', 'B3', 'D#4', 'A4']	['m10', 'P11', 'M13', 'm17', 'M2', 'A4', 'P8', 'M3', 'm7', 'd5']	[0, 2, 5, 8]	[3, 6, 9, 11]
11	167/100	0.0625	0.3333333333333333	['F#2', 'A3', 'B3', 'D#4', 'A4']	['m10', 'P11', 'M13', 'm17', 'M2', 'A4', 'P8', 'M3', 'm7', 'd5']	[0, 2, 5, 8]	[3, 6, 9, 11]
11	2.0	0.25	0.3333333333333333	['B2', 'A3', 'B3', 'D#4', 'G4']	['m7', 'P8', 'M10', 'm13', 'M2', 'A4', 'M3', 'm6', 'd4']	[0, 2, 4, 8]	[7, 9, 11, 3]
11	233/100	0.0625	0.16666666666666666	['B2', 'A3', 'B3', 'D#4', 'G4']	['m7', 'P8', 'M10', 'm13', 'M2', 'A4', 'M3', 'm6', 'd4']	[0, 2, 4, 8]	[7, 9, 11, 3]
11	2.5	0.125	0.16666666666666666	['A3', 'B3', 'D#4', 'F#4']	['M2', 'A4', 'M6', 'M3', 'P5', 'm3']	[0, 2, 5, 8]	[3, 6, 9, 11]
11	267/100	0.0625	0.3333333333333333	['A3', 'B3', 'D#4', 'F#4']	['M2', 'A4', 'M6', 'M3', 'P5', 'm3']	[0, 2, 5, 8]	[3, 6, 9, 11]
11	3.0	0.5	0.3333333333333333	['A2', 'A3', 'B3', 'D#4', 'B4']	['P8', 'M9', 'A11', 'M16', 'M2', 'A4', 'M3', 'm6']	[0, 2, 6]	[9, 11, 3]
11	333/100	0.0625	0.16666666666666666	['A2', 'A3', 'B3', 'D#4', 'B4']	['P8', 'M9', 'A11', 'M16', 'M2', 'A4', 'M3', 'm6']	[0, 2, 6]	[9, 11, 3]
11	3.5	0.125	0.16666666666666666	['A2', 'A3', 'B3', 'D#4', 'B4']	['P8', 'M9', 'A11', 'M16', 'M2', 'A4', 'M3', 'm6']	[0, 2, 6]	[9, 11, 3]
11	367/100	0.0625	0.3333333333333333	['A2', 'A3', 'B3', 'D#4', 'B4']	['P8', 'M9', 'A11', 'M16', 'M2', 'A4', 'M3', 'm6']	[0, 2, 6]	[9, 11, 3]
11	4.0	0.25	0.3333333333333333	['G2', 'A3', 'B3', 'D#4']	['M9', 'M10', 'A12', 'M2', 'A4', 'M3']	[0, 2, 4, 8]	[7, 9, 11, 3]
11	433/100	0.0625	0.16666666666666666	['G2', 'A3', 'B3', 'D#4']	['M9', 'M10', 'A12', 'M2', 'A4', 'M3']	[0, 2, 4, 8]	[7, 9, 11, 3]
11	4.5	0.125	0.16666666666666666	['F#2', 'A3', 'B3', 'D#4']	['m10', 'P11', 'M13', 'M2', 'A4', 'M3']	[0, 2, 5, 8]	[3, 6, 9, 11]
11	467/100	0.0625	0.3333333333333333	['F#2', 'A3', 'B3', 'D#4']	['m10', 'P11', 'M13', 'M2', 'A4', 'M3']	[0, 2, 5, 8]	[3, 6, 9, 11]
12	1.0	1.0	0.3333333333333333	['E#2', 'G#3', 'B3', 'D4', 'G#4']	['m10', 'd12', 'd14', 'm17', 'm3', 'd5', 'P8', 'M6', 'A4']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	133/100	0.0625	0.16666666666666666	['E#2', 'G#3', 'B3', 'D4', 'G#4']	['m10', 'd12', 'd14', 'm17', 'm3', 'd5', 'P8', 'M6', 'A4']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	1.5	0.125	0.16666666666666666	['E#2', 'G#3', 'B3', 'D4', 'G#4']	['m10', 'd12', 'd14', 'm17', 'm3', 'd5', 'P8', 'M6', 'A4']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	167/100	0.0625	0.3333333333333333	['E#2', 'G#3', 'B3', 'D4', 'G#4']	['m10', 'd12', 'd14', 'm17', 'm3', 'd5', 'P8', 'M6', 'A4']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	2.0	0.25	0.3333333333333333	['E#3', 'G#3', 'B3', 'D4', 'B4']	['m3', 'd5', 'd7', 'd12', 'm10', 'P8', 'M6']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	233/100	0.0625	0.16666666666666666	['E#3', 'G#3', 'B3', 'D4', 'B4']	['m3', 'd5', 'd7', 'd12', 'm10', 'P8', 'M6']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	2.5	0.125	0.16666666666666666	['E#3', 'G#3', 'B3', 'D4', 'D5']	['m3', 'd5', 'd7', 'd14', 'd12', 'm10', 'P8']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	267/100	0.0625	0.3333333333333333	['E#3', 'G#3', 'B3', 'D4', 'D5']	['m3', 'd5', 'd7', 'd14', 'd12', 'm10', 'P8']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	3.0	0.5	0.3333333333333333	['E#3', 'G#3', 'B3', 'D4', 'E#5']	['m3', 'd5', 'd7', 'P15', 'M13', 'A11', 'A9']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	333/100	0.0625	0.16666666666666666	['E#3', 'G#3', 'B3', 'D4', 'E#5']	['m3', 'd5', 'd7', 'P15', 'M13', 'A11', 'A9']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	3.5	0.125	0.16666666666666666	['D3', 'G#3', 'B3', 'D4', 'E#5']	['A4', 'M6', 'P8', 'A16', 'm3', 'd5', 'M13', 'A11', 'A9']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	367/100	0.0625	0.3333333333333333	['D3', 'G#3', 'B3', 'D4', 'E#5']	['A4', 'M6', 'P8', 'A16', 'm3', 'd5', 'M13', 'A11', 'A9']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	4.0	0.25	0.3333333333333333	['B2', 'G#3', 'B3', 'D4', 'E#5']	['M6', 'P8', 'm10', 'A18', 'm3', 'd5', 'M13', 'A11', 'A9']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	433/100	0.0625	0.16666666666666666	['B2', 'G#3', 'B3', 'D4', 'E#5']	['M6', 'P8', 'm10', 'A18', 'm3', 'd5', 'M13', 'A11', 'A9']	[0, 3, 6, 9]	[2, 5, 8, 11]
